,ID,Name,Age,Nationality,Overall,Potential,Club,Value,Wage,Special,Preferred Foot,International Reputation,Weak Foot,Skill Moves,Work Rate,Body Type,Position,Joined,Contract Valid Until,Height,Weight,Release Clause,Kit Number,Age Groups
13315,253726,A. Ranawade,24,India,55,60,Mumbai City FC,180000,500,1384,Right,1,3,2,Medium/ High,Stocky (170-),Right Back,2020-10-30,2025,166cm,69kg,257000,4.0,Adult
13316,269524,Xu Lei,22,China PR,52,59,Meizhou Hakka,150000,1000,1384,Right,1,3,2,Medium/ Medium,Normal (170-185),Substitute,2021-04-12,2027,178cm,74kg,263000,32.0,Young
13317,221769,17 B. Milošević,27,Serbia,64,64,Tours FC,350000,3000,1383,Right,1,3,2,Medium/ Medium,Lean (185+),Substitute,2015-01-26,2023,187cm,79kg,5376265,4.0,Adult
13318,271215,B. Nieling,19,Netherlands,62,74,Fortuna Sittard,875000,1000,1383,Left,1,3,2,Medium/ Medium,Lean (185+),Substitute,2022-07-01,2023,193cm,75kg,1500000,20.0,Young
13319,247887,D. Merola,22,Italy,58,68,Empoli,450000,2000,1383,Left,1,3,2,High/ Low,Stocky (170-185),Reserve,2019-08-20,2023,181cm,76kg,900000,68.0,Young
13320,270528,Ž. Zaletel,22,Slovenia,63,70,Viborg FF,900000,2000,1383,Right,1,3,2,Medium/ High,Normal (185+),Substitute,2022-07-11,2025,185cm,77kg,1300000,5.0,Young
13321,258294,21 T. Donsanti,20,Argentina,58,68,Newell's Old Boys,450000,2000,1383,Right,1,3,2,Medium/ Medium,Normal (170-185),Reserve,2020-08-01,2023,176cm,75kg,765000,16.0,Young
13322,255627,22 Chen Zeng,27,China PR,50,50,Shijiazhuang Ever Bright F.C.,50000,1000,1383,Right,1,2,2,Medium/ Low,Normal (170-185),Reserve,2019-07-31,2023,173cm,64kg,78000,4.0,Adult
13323,258929,22 L. Dendoncker,20,Belgium,56,71,Brighton & Hove Albion,325000,5000,1383,Right,1,3,2,Low/ Medium,Normal (185+),Reserve,2020-08-07,2023,188cm,78kg,821000,62.0,Young
13324,260103,22 J. Singh,20,Denmark,54,68,Brøndby IF,250000,2000,1383,Right,1,3,2,High/ Medium,Stocky (185+),Substitute,2019-09-01,2023,185cm,70kg,469000,31.0,Young
13325,268406,C. Díaz Ferrada,19,Chile,55,67,CD Antofagasta,275000,600,1383,Right,1,3,2,Medium/ Medium,Lean (170-185),Reserve,2021-07-01,2023,183cm,82kg,426000,18.0,Young
13326,268685,22 J. Hopkins,17,United States,52,72,D.C. United,220000,500,1383,Right,1,3,3,High/ Medium,Lean (185+),Substitute,2022-04-13,2025,188cm,74kg,539000,25.0,Young
13327,265606,K. Corbett,19,England,55,69,Peterborough United,300000,1000,1383,Right,1,2,2,High/ Medium,Normal (170-185),Reserve,2021-11-15,2025,182cm,72kg,713000,35.0,Young
13328,262130,22 A. Dunwoody,18,Republic of Ireland,48,58,Waterford FC,100000,500,1383,Right,1,3,2,Medium/ Medium,Normal (170-185),Reserve,2021-05-08,2023,177cm,64kg,175000,35.0,Young
13329,257780,21 J. Davidson,19,Scotland,55,65,Dundee United,250000,600,1383,Right,1,2,2,Low/ Medium,Normal (185+),Substitute,2017-09-30,2023,186cm,81kg,488000,28.0,Young
13330,259687,22 S. Wikman,19,Sweden,50,65,IK Sirius,110000,500,1383,Right,1,3,2,Medium/ Medium,Normal (170-185),Substitute,2021-09-06,2023,178cm,72kg,206000,26.0,Young
13331,264097,Alex Rodríguez,20,Spain,58,70,Getafe CF,475000,3000,1383,Right,1,3,2,Medium/ Medium,Normal (170-185),Reserve,2020-08-01,2023,178cm,73kg,1100000,35.0,Young
13332,268416,22 B. Tapp,20,Australia,49,57,Central Coast Mariners,100000,500,1383,Right,1,3,2,Medium/ Medium,Lean (170-185),Reserve,2022-04-02,2023,178cm,68kg,145000,32.0,Young
13333,264540,E. Lalchhanchhuaha,20,India,47,60,NorthEast United FC,110000,500,1383,Right,1,3,2,Medium/ Medium,Lean (170-),Substitute,2021-08-31,2025,167cm,61kg,217000,13.0,Young
13334,258587,21 A. Jones,18,England,50,69,Peterborough United,120000,650,1383,Left,1,2,2,Medium/ Medium,Lean (170-185),Reserve,2020-08-07,2023,172cm,70kg,285000,34.0,Young
13335,253184,20 C. Loufilou,19,Gabon,52,67,AC Ajaccio,100000,500,1383,Right,1,3,2,Low/ Medium,Normal (170-185),Reserve,2019-09-01,2023,183cm,64kg,238000,13.0,Young
13336,258021,21 D. Mindombe,19,Belgium,58,71,Sint-Truidense VV,450000,1000,1383,Right,1,3,2,Medium/ Medium,Normal (185+),Reserve,2020-08-11,2023,186cm,74kg,457000,34.0,Young
13337,261899,Chen Keqiang,22,China PR,48,54,Henan Songshan Longmen FC,70000,1000,1383,Right,1,3,2,Medium/ Medium,Normal (170-185),Reserve,2021-04-01,2023,183cm,70kg,123000,21.0,Young
13338,266304,G. Cittadini,20,Italy,63,78,Modena,1100000,650,1383,Right,1,3,2,Medium/ Medium,Lean (170-185),Substitute,2022-07-01,2024,180cm,75kg,2400000,5.0,Young
13339,268405,J. Forde,19,Australia,52,66,Perth Glory,180000,500,1383,Right,1,3,2,Medium/ Medium,Lean (170-185),Substitute,2022-03-30,2024,178cm,70kg,338000,36.0,Young
13340,253744,22 Xu Wu,28,China PR,52,53,Chongqing Liangjiang Athletic,80000,2000,1383,Right,1,3,2,Medium/ Medium,Normal (170-185),Center Back,2019-01-01,2023,183cm,80kg,130000,5.0,Adult
13341,253961,22 Wei Changsheng,22,China PR,49,60,Hebei FC,100000,2000,1383,Right,1,3,2,Medium/ Medium,Lean (170-185),Substitute,2019-01-01,2025,180cm,70kg,175000,96.0,Young
13342,265585,B. Darjee,22,India,46,56,Bengaluru FC,100000,500,1382,Right,1,3,2,High/ Medium,Normal (170-),Reserve,2020-08-01,2024,170cm,65kg,155000,35.0,Young
13343,268122,22 Gimeno,20,Spain,60,72,Rayo Vallecano,550000,2000,1382,Right,1,3,2,Low/ Medium,Normal (170-185),Reserve,2020-07-01,2023,180cm,75kg,1300000,26.0,Young
13344,254271,21 A. Eriksson Ibragic,25,Sweden,58,61,Mjällby AIF,250000,550,1382,Right,1,3,2,Medium/ Medium,Normal (170-185),Substitute,2018-01-01,2023,178cm,75kg,331000,3.0,Adult
13345,266155,G. Hall,17,England,53,74,Birmingham City,300000,650,1382,Right,1,3,2,High/ Medium,Lean (170-185),Reserve,2021-11-24,2023,175cm,70kg,870000,35.0,Young
13346,262522,J. Bickerstaff,20,England,55,65,Wrexham AFC,275000,500,1382,Right,1,3,3,Medium/ Medium,Normal (185+),Substitute,2020-07-01,2024,188cm,80kg,646000,27.0,Young
13347,263060,Z. Farnsworth,19,United States,57,74,Real Salt Lake,400000,650,1382,Left,1,3,2,Medium/ High,Lean (185+),Reserve,2021-06-17,2024,185cm,75kg,830000,32.0,Young
13348,262225,22 A. Sannes,19,Norway,56,68,Lillestrøm SK,350000,650,1382,Right,1,3,2,Medium/ Medium,Normal (185+),Substitute,2019-11-07,2023,185cm,85kg,508000,27.0,Young
13349,268272,22 L. de Meester,17,Germany,53,64,Viktoria Köln,190000,500,1382,Right,1,2,2,Medium/ Low,Lean (170-185),Reserve,2022-03-05,2024,176cm,65kg,314000,13.0,Young
13350,258388,22 S. Pandiyan,24,India,51,57,Chennaiyin FC,80000,500,1382,Right,1,3,2,Medium/ Medium,Normal (170-185),Substitute,2018-04-13,2025,176cm,70kg,124000,16.0,Adult
13351,266049,A. Ahmed Fatah,18,Sweden,58,80,AIK,650000,500,1382,Right,1,3,3,Medium/ Medium,Lean (170-185),Substitute,2021-11-19,2024,183cm,73kg,1500000,18.0,Young
13352,263665,22 J. López,21,Mexico,58,67,Fútbol Club Juárez,450000,2000,1382,Right,1,3,2,Medium/ Medium,Normal (170-185),Reserve,2021-07-01,2025,179cm,77kg,855000,30.0,Young
13353,257275,21 C. Smith,20,Scotland,56,68,Hamilton Academical FC,350000,1000,1382,Right,1,3,2,Medium/ Medium,Lean (170-185),Substitute,2020-07-01,2023,175cm,60kg,683000,32.0,Young
13354,269671,J. Singh,20,India,54,64,Chennaiyin FC,220000,500,1382,Right,1,3,2,Medium/ Medium,Lean (170-185),Substitute,2022-06-01,2027,174cm,68kg,341000,18.0,Young
13355,269913,K. Vargas,20,Colombia,56,68,Charlotte FC,350000,1000,1382,Right,1,3,2,High/ Low,Normal (170-185),Reserve,2022-06-13,2026,182cm,74kg,578000,18.0,Young
13356,255728,21 G. Rodríguez,20,Uruguay,57,69,Club Atlético River Plate,375000,500,1382,Right,1,1,2,High/ Medium,Lean (185+),Right Center Back,2020-01-01,2024,185cm,78kg,881000,2.0,Young
13357,266491,22 Hong Sung Moo,18,Korea Republic,50,65,Gangwon FC,110000,500,1382,Right,1,3,2,Medium/ High,Normal (170-185),Reserve,2022-01-05,2026,173cm,67kg,206000,46.0,Young
13358,266293,L. Stanga,20,Italy,60,74,AC Milan,550000,5000,1382,Right,1,3,2,Medium/ High,Lean (185+),Reserve,2020-09-01,2024,185cm,78kg,1300000,91.0,Young
13359,233782,M. Feeney,23,England,62,70,Carlisle United,825000,2000,1382,Right,1,2,2,Low/ Medium,Normal (185+),Center Back,2021-01-20,2023,190cm,77kg,1600000,5.0,Adult
13360,268079,22 K. Bauer,17,Germany,59,78,DSC Arminia Bielefeld,525000,500,1382,Right,1,3,2,Medium/ Medium,Normal (185+),Reserve,2022-03-13,2023,185cm,78kg,1300000,40.0,Young
13361,256007,22 Baek Seung Woo,22,Korea Republic,52,62,Jeju United FC,180000,1000,1382,Right,1,3,2,Medium/ Medium,Normal (170-),Substitute,2020-01-07,2025,170cm,65kg,261000,93.0,Young
13362,264390,J. Davis,20,United States,49,66,Sporting Kansas City,120000,900,1382,Right,1,3,2,Medium/ Medium,Normal (170-185),Substitute,2021-08-19,2023,178cm,68kg,249000,17.0,Young
13363,271177,D. Rența,18,Romania,52,66,Sepsi OSK Sf. Gheorghe,170000,550,1382,Right,1,3,2,Medium/ Medium,Normal (170-185),Reserve,2022-07-01,2025,182cm,73kg,336000,24.0,Young
13364,261220,22 I. Mesina,20,Chile,60,70,Club Deportivo Palestino,500000,550,1382,Right,1,2,2,Medium/ High,Normal (170-185),Center Back,2020-07-31,2023,183cm,75kg,775000,4.0,Young
13365,268808,22 L. Flores,18,Mexico,58,69,Tigres U.A.N.L.,425000,3000,1381,Right,1,3,3,High/ Low,Normal (170-185),Reserve,2021-05-31,2026,180cm,71kg,765000,50.0,Young
13366,253111,O. McEntee,21,Republic of Ireland,58,69,Walsall,425000,2000,1381,Right,1,3,2,Medium/ Medium,Normal (185+),Reserve,2022-07-01,2024,190cm,78kg,829000,18.0,Young
13367,256738,A. Jatta,23,Gambia,60,66,Viborg FF,400000,2000,1381,Right,1,2,2,Medium/ Low,Normal (185+),Substitute,2019-08-05,2023,192cm,87kg,580000,12.0,Adult
13368,259201,22 D. Finlayson,20,Northern Ireland,53,67,St. Mirren,220000,800,1381,Right,1,2,2,Medium/ Medium,Normal (185+),Reserve,2021-07-01,2023,191cm,83kg,523000,19.0,Young
13369,253682,21 Li Jiawei,19,China PR,48,64,Jiangsu FC,120000,2000,1381,Right,1,3,2,Medium/ Medium,Lean (170-185),Substitute,2019-02-01,2023,179cm,71kg,261000,41.0,Young
13370,270735,A. Sangwan,26,India,53,54,Chennaiyin FC,100000,500,1381,Left,1,4,2,Medium/ Medium,Normal (170-185),Substitute,2022-06-21,2024,178cm,70kg,143000,25.0,Adult
13371,259015,P. Buam,21,India,53,66,FC Goa,230000,500,1381,Right,1,3,2,High/ Low,Lean (170-),Substitute,2020-09-18,2023,170cm,57kg,454000,16.0,Young
13372,259954,F. Rojas,22,Peru,65,70,Club Alianza Lima,1000000,500,1381,Right,1,2,2,Medium/ Medium,Lean (170-185),Substitute,2021-01-01,2023,176cm,63kg,2300000,16.0,Young
13373,259424,22 Salazar,18,Spain,60,80,Real Madrid CF,675000,8000,1381,Right,1,3,3,High/ Low,Normal (170-185),Reserve,2020-07-01,2023,177cm,71kg,2100000,32.0,Young
13374,259508,22 Anderson,24,Brazil,56,61,FC Voluntari,220000,1000,1381,Left,1,3,3,Medium/ Medium,Normal (170-185),Reserve,2020-10-16,2023,179cm,70kg,314000,40.0,Adult
13375,270675,W. Akio,23,South Sudan,56,62,Ross County FC,230000,1000,1381,Right,1,2,2,Medium/ Medium,Normal (170-185),Substitute,2022-07-17,2025,180cm,70kg,449000,18.0,Adult
13376,256578,K. Szmyt,20,Poland,56,66,Warta Poznań,325000,550,1381,Right,1,2,2,Medium/ Low,Lean (170-185),Substitute,2019-05-01,2023,171cm,68kg,504000,24.0,Young
13377,259764,N. Bhutia,22,India,48,55,Bengaluru FC,90000,500,1381,Right,1,3,2,Medium/ Medium,Lean (170-185),Substitute,2019-08-01,2026,173cm,65kg,140000,25.0,Young
13378,254317,C. Brennan,22,Republic of Ireland,60,72,Swindon Town,575000,2000,1381,Right,1,3,2,High/ Medium,Lean (185+),Right Center Back,2021-01-01,2023,189cm,70kg,5376265,34.0,Young
13379,267857,22 V. Domșa,17,Romania,50,68,Gaz Metan Mediaş,110000,500,1381,Right,1,2,2,Medium/ Medium,Normal (170-185),Substitute,2022-02-15,2026,174cm,68kg,217000,5.0,Young
13380,246454,22 D. Revan,20,England,61,72,Aston Villa,675000,6000,1381,Right,1,4,2,Medium/ High,Normal (185+),Reserve,2018-07-01,2023,192cm,81kg,1400000,63.0,Young
13381,271051,S. Oregel,17,United States,51,73,Chicago Fire Football Club,180000,500,1381,Right,1,4,3,Medium/ Medium,Lean (170-185),Reserve,2022-01-01,2025,175cm,64kg,441000,29.0,Young
13382,257633,21 F. Rillo,20,Italy,56,71,Benevento,325000,2000,1380,Left,1,2,2,Medium/ Medium,Normal (170-185),Reserve,2019-07-01,2024,177cm,70kg,437000,2.0,Young
13383,259135,21 C. Petersen,19,Denmark,52,63,Randers FC,160000,1000,1380,Left,1,2,2,Medium/ Medium,Normal (170-),Substitute,2020-08-01,2023,169cm,67kg,232000,37.0,Young
13384,261287,22 A. McNally,20,Republic of Ireland,52,55,Longford Town,110000,500,1380,Right,1,3,2,High/ Medium,Normal (170-185),Right Midfielder,2020-08-11,2023,184cm,77kg,179000,21.0,Young
13385,257894,D. Meitei,28,India,53,53,Odisha FC,80000,500,1380,Left,1,3,2,Medium/ Medium,Lean (170-185),Substitute,2021-01-01,2023,175cm,65kg,5376265,30.0,Adult
13386,267960,Castrín,19,Spain,59,72,CD Lugo,500000,700,1380,Right,1,3,2,Medium/ Medium,Normal (170-185),Substitute,2021-07-01,2023,180cm,75kg,1100000,27.0,Young
13387,263767,22 L. Hall,22,England,57,65,Newport County,350000,2000,1380,Left,1,3,2,High/ Medium,Normal (170-185),Reserve,2021-07-29,2023,175cm,75kg,683000,15.0,Young
13388,256539,C. Reiner,24,Austria,66,68,Piast Gliwice,975000,3000,1380,Right,1,2,2,Medium/ High,Lean (185+),Right Center Back,2022-01-29,2025,196cm,92kg,1400000,37.0,Adult
13389,264331,22 I. Najim,18,France,55,75,Stade Malherbe Caen,350000,500,1380,Right,1,3,3,Medium/ Medium,Normal (170-),Substitute,2021-08-21,2025,167cm,58kg,963000,33.0,Young
13390,258919,M. Mosquera,21,Colombia,63,75,Clube Sport Marítimo,1100000,2000,1380,Right,1,3,2,Medium/ Medium,Lean (185+),Reserve,2019-07-01,2024,187cm,79kg,2500000,3.0,Young
13391,261055,Park Jin Seong,21,Korea Republic,57,71,Jeonbuk Hyundai Motors,375000,1000,1380,Left,1,3,2,Medium/ Medium,Normal (170-185),Reserve,2021-02-01,2023,178cm,76kg,722000,33.0,Young
13392,256994,I. Vanlalruatfela,21,India,51,63,Odisha FC,140000,500,1380,Right,1,3,2,Medium/ Medium,Normal (170-185),Substitute,2020-08-01,2024,172cm,66kg,217000,19.0,Young
13393,269989,A. Dușmanu,21,Romania,56,65,AFC Hermannstadt,325000,1000,1380,Right,1,2,2,Medium/ Medium,Lean (170-185),Substitute,2022-06-28,2026,179cm,74kg,504000,20.0,Young
13394,258562,D. Croitoru,18,Romania,56,72,FC U Craiova 1948,350000,800,1380,Left,1,2,2,Medium/ Low,Lean (170-185),Substitute,2022-07-01,2023,177cm,68kg,691000,21.0,Young
13395,257173,22 K. Koreniuk,23,United States,57,65,LA Galaxy,375000,1000,1380,Left,1,3,2,Medium/ Medium,Normal (170-185),Reserve,2020-07-01,2023,182cm,84kg,638000,28.0,Adult
13396,257793,R. Richards,18,England,56,76,West Bromwich Albion,400000,2000,1380,Left,1,3,2,Medium/ Medium,Lean (170-185),Reserve,2020-08-04,2023,178cm,68kg,1200000,32.0,Young
13397,258643,21 B. Mashigo,17,South Africa,54,71,SpVgg Unterhaching,275000,500,1380,Left,1,3,3,Medium/ Medium,Lean (170-),Substitute,2020-07-01,2024,160cm,58kg,571000,38.0,Young
13398,264650,22 S. Yanez,18,Mexico,57,68,Club Tijuana,325000,900,1380,Right,1,2,2,Low/ High,Normal (170-),Reserve,2021-07-01,2025,170cm,65kg,618000,91.0,Young
13399,260398,N. Saliba,18,Canada,46,63,Club de Foot Montréal,120000,500,1380,Right,1,2,2,Medium/ Medium,Normal (170-185),Reserve,2020-12-04,2023,173cm,71kg,249000,36.0,Young
13400,255722,22 S. Estacio,19,Ecuador,58,72,CS Emelec,475000,500,1380,Left,1,3,3,Medium/ Medium,Lean (170-185),Substitute,2020-01-01,2023,173cm,63kg,1300000,30.0,Young
13401,244306,S. Graham,21,England,60,69,Rochdale,525000,1000,1380,Right,1,2,2,Medium/ Medium,Normal (185+),Center Back,2021-07-29,2023,191cm,80kg,1000000,15.0,Young
13402,261758,21 J. Siwe,18,France,57,74,Dijon FCO,425000,1000,1380,Right,1,3,2,Medium/ Medium,Lean (170-185),Reserve,2018-07-01,2024,183cm,72kg,1100000,32.0,Young
13403,269197,Mantilla,22,Spain,60,68,Racing Santander,525000,1000,1380,Right,1,3,2,Medium/ Medium,Normal (170-185),Substitute,2020-07-01,2024,184cm,71kg,919000,2.0,Young
13404,254654,22 J. Fernández,22,Uruguay,63,70,SC Heerenveen,900000,2000,1380,Left,1,3,2,Medium/ High,Normal (170-185),Reserve,2020-08-06,2023,183cm,73kg,1500000,38.0,Young
13405,268523,22 R. Yamada,17,Japan,53,69,Shimizu S-Pulse,230000,500,1380,Right,1,3,2,Medium/ Medium,Normal (170-),Reserve,2022-02-25,2024,170cm,58kg,431000,42.0,Young
13406,266760,K. Evans,18,Wales,50,62,Wrexham AFC,110000,500,1379,Right,1,2,2,Medium/ Medium,Normal (170-),Reserve,2021-01-24,2023,170cm,71kg,259000,37.0,Young
13407,271079,M. Ejdum,17,Denmark,55,67,Odense Boldklub,275000,500,1379,Left,1,3,2,High/ Medium,Lean (170-),Reserve,2022-08-01,2025,168cm,58kg,399000,41.0,Young
13408,263937,22 R. Alba,18,Mexico,57,70,Club Atlético de San Luis,375000,1000,1379,Right,1,3,2,Medium/ Medium,Normal (170-185),Reserve,2021-08-01,2025,182cm,70kg,872000,90.0,Young
13409,253066,22 A. Nasser,24,Saudi Arabia,55,58,Abha Club,170000,2000,1379,Left,1,3,2,Medium/ Medium,Lean (170-185),Reserve,2018-07-25,2025,175cm,66kg,293000,16.0,Adult
13410,266201,22 M. Olawale,22,Côte d'Ivoire,59,68,FC Voluntari,500000,1000,1379,Right,1,3,2,Medium/ Low,Normal (185+),Substitute,2020-01-30,2023,187cm,82kg,775000,27.0,Young
13411,259924,22 T. Minami,19,Japan,56,68,Yokohama F. Marinos,350000,1000,1379,Right,1,3,2,Medium/ Medium,Normal (170-185),Reserve,2021-02-01,2024,175cm,66kg,525000,37.0,Young
13412,259200,21 J. Hermann,19,Switzerland,52,68,FC Luzern,200000,1000,1379,Right,1,3,2,Medium/ Medium,Normal (170-185),Reserve,2019-07-01,2024,179cm,73kg,415000,70.0,Young
13413,258425,21 O. Bačo,24,Czech Republic,64,67,Gaz Metan Mediaş,725000,2000,1379,Left,1,2,2,Medium/ Medium,Normal (185+),Center Back,2020-08-21,2023,186cm,83kg,1000000,5.0,Adult
13414,262486,22 Beñat Garro,23,Spain,60,66,SD Amorebieta,350000,1000,1379,Right,1,3,2,Medium/ Medium,Normal (185+),Reserve,2019-07-01,2023,187cm,80kg,613000,26.0,Adult
13415,257547,21 R. Nissen,19,Denmark,53,62,Odense Boldklub,200000,1000,1379,Right,1,3,3,Medium/ Medium,Normal (170-185),Substitute,2020-07-26,2023,182cm,76kg,290000,18.0,Young
13416,269035,22 Ruan Sai,20,China PR,48,54,Guangzhou FC,70000,2000,1379,Right,1,1,2,Low/ Low,Lean (170-185),Reserve,2022-05-05,2023,178cm,67kg,123000,25.0,Young
13417,259502,21 E. Morales,23,Paraguay,57,63,Club Sportivo Luqueño,250000,500,1379,Right,1,1,2,Medium/ Medium,Normal (170-185),Left Striker,2020-10-15,2024,175cm,70kg,588000,34.0,Adult
13418,263114,22 M. Elimbi,18,France,59,78,RC Strasbourg Alsace,550000,950,1379,Right,1,2,2,Medium/ Medium,Normal (185+),Substitute,2021-07-01,2024,186cm,80kg,1400000,33.0,Young
13419,258408,21 L. Lesako,20,South Africa,54,63,Kaizer Chiefs,240000,500,1379,Left,1,4,2,High/ Medium,Lean (170-185),Reserve,2020-08-22,2023,179cm,69kg,576000,47.0,Young
13420,253749,22 Wen Tianpeng,24,China PR,55,60,Chongqing Liangjiang Athletic,190000,2000,1379,Right,1,3,2,High/ Low,Normal (170-185),Left Striker,2019-07-04,2025,176cm,77kg,309000,28.0,Adult
13421,254751,21 E. Isufi,20,Switzerland,57,72,FC Basel 1893,375000,2000,1379,Right,1,3,2,Low/ High,Normal (185+),Reserve,2019-12-01,2024,186cm,84kg,797000,47.0,Young
13422,258647,21 V. Zentrich,17,Czech Republic,56,70,SpVgg Unterhaching,300000,500,1379,Right,1,3,2,Medium/ Medium,Lean (185+),Reserve,2020-07-01,2023,186cm,75kg,623000,34.0,Young
13423,264306,22 J. Hernández,17,Mexico,56,71,Gallos Blancos de Querétaro,325000,500,1379,Right,1,3,2,High/ Low,Normal (170-185),Substitute,2021-08-17,2025,182cm,76kg,756000,91.0,Young
13424,254522,W. Forrester,21,England,59,69,Port Vale,475000,1000,1379,Right,1,3,2,Medium/ Medium,Normal (170-185),Substitute,2022-07-26,2025,180cm,73kg,926000,15.0,Young
13425,256141,A. Zinga,21,France,57,66,Valenciennes FC,375000,950,1379,Right,1,2,2,Medium/ Medium,Normal (185+),Substitute,2021-07-01,2023,185cm,70kg,731000,15.0,Young
13426,264187,22 Óscar González,21,Spain,59,70,CD Mirandés,500000,1000,1379,Right,1,3,3,Medium/ Medium,Stocky (170-185),Reserve,2021-01-14,2023,180cm,75kg,875000,30.0,Young
13427,257221,22 J. Liburd,19,Denmark,53,65,SønderjyskE,220000,1000,1378,Left,1,3,3,Medium/ Medium,Lean (170-185),Reserve,2020-07-08,2023,181cm,72kg,319000,16.0,Young
13428,266197,Kim Shin Jin,20,Korea Republic,56,63,FC Seoul,275000,1000,1378,Right,1,4,2,High/ Low,Normal (185+),Reserve,2021-12-30,2023,186cm,80kg,399000,9.0,Young
13429,255163,21 M. Ava Dongo,24,Congo DR,60,64,Royal Antwerp FC,325000,3000,1378,Right,1,3,2,Medium/ Medium,Normal (185+),Reserve,2020-01-15,2023,190cm,82kg,512000,12.0,Adult
13430,270116,R. Schifferl,22,Austria,61,68,RZ Pellets Wolfsberger AC,625000,2000,1378,Right,1,3,2,Medium/ Medium,Lean (185+),Substitute,2022-07-05,2025,197cm,81kg,1000000,24.0,Young
13431,268675,E. Bovolon,24,Italy,57,64,Como,300000,550,1378,Right,1,3,2,Medium/ Medium,Normal (170-185),Substitute,2018-07-01,2023,183cm,85kg,525000,98.0,Adult
13432,264332,S. Al Toiawy,20,Saudi Arabia,51,61,Al Tai,130000,2000,1378,Right,1,3,2,Medium/ Medium,Lean (170-185),Substitute,2021-08-02,2024,178cm,70kg,241000,13.0,Young
13433,255743,20 G. Zwikstra,18,Netherlands,59,73,FC Groningen,325000,800,1378,Right,1,3,2,Medium/ Medium,Stocky (185+),Substitute,2020-02-01,2023,190cm,81kg,674000,53.0,Young
13434,264442,P. Strompf,24,Germany,63,68,Eintracht Braunschweig,650000,3000,1378,Left,1,3,2,Medium/ Medium,Normal (185+),Substitute,2021-08-31,2023,194cm,91kg,1100000,5.0,Adult
13435,269520,Yang Yilin,23,China PR,55,59,Meizhou Hakka,180000,1000,1378,Right,1,3,2,Medium/ Medium,Normal (170-185),Right Midfielder,2022-03-28,2027,176cm,69kg,293000,19.0,Adult
13436,262946,P. Harres,20,Germany,58,72,SG Dynamo Dresden,500000,1000,1378,Right,1,3,2,Medium/ Medium,Normal (185+),Substitute,2021-07-01,2024,195cm,88kg,1000000,21.0,Young
13437,252958,20 S. García,19,Colombia,54,65,Atlético Huila,110000,500,1378,Right,1,3,2,Medium/ Medium,Normal (170-185),Substitute,2019-07-08,2023,175cm,70kg,171000,32.0,Young
13438,268539,22 J. Gorman,18,Australia,51,65,Perth Glory,140000,500,1378,Right,1,3,2,Medium/ Medium,Lean (170-185),Reserve,2022-04-10,2023,178cm,73kg,263000,88.0,Young
13439,259293,22 B. Cross,20,South Africa,57,70,Newcastle United,375000,4000,1378,Left,1,3,2,Medium/ Medium,Normal (170-185),Reserve,2020-10-16,2023,183cm,77kg,947000,43.0,Young
13440,258172,22 Mateo Mejía,18,Spain,59,73,Manchester United,525000,6000,1378,Right,1,3,2,Medium/ Medium,Lean (185+),Reserve,2019-07-01,2023,188cm,72kg,1300000,71.0,Young
13441,258223,21 O. Reyes,31,Peru,55,55,Deportivo Binacional,90000,500,1378,Right,1,2,2,Low/ High,Normal (185+),Reserve,2020-08-28,2024,186cm,82kg,194000,34.0,Senior
13442,261989,22 E. Ancheta,22,Uruguay,57,67,Cerro Largo Fútbol Club,350000,500,1378,Right,1,1,2,Medium/ Medium,Normal (170-185),Right Back,2021-04-22,2023,179cm,68kg,823000,16.0,Young
13443,269633,Dani González,20,Spain,60,75,Albacete BP,600000,1000,1378,Left,1,3,3,Medium/ Medium,Lean (185+),Reserve,2021-07-01,2025,189cm,78kg,1300000,29.0,Young
13444,189690,Guaita,35,Spain,79,79,Crystal Palace,1900000,29000,1378,Right,2,3,1,Medium/ Medium,Normal (185+),Goalkeeper,2018-07-01,2023,190cm,80kg,3600000,13.0,Senior
13445,264173,Iván Romero,21,Spain,60,71,Sevilla FC,550000,3000,1378,Right,1,3,3,Medium/ Medium,Normal (170-185),Reserve,2020-07-01,2024,172cm,72kg,1300000,36.0,Young
13446,260160,22 E. Bailey,17,England,51,64,Port Vale,130000,500,1378,Right,1,3,2,Medium/ High,Normal (170-185),Reserve,2021-12-26,2023,175cm,70kg,309000,18.0,Young
13447,271011,A. Chhetri,19,India,51,62,FC Goa,120000,500,1378,Right,1,4,2,Medium/ Medium,Lean (170-185),Substitute,2022-07-22,2025,175cm,68kg,186000,13.0,Young
13448,255135,20 R. Rojas,26,Venezuela,59,59,Atlético Bucaramanga,170000,500,1378,Right,1,3,2,High/ Medium,Normal (170-185),Striker,2020-01-08,2023,178cm,79kg,230000,19.0,Adult
13449,256041,21 J. de Souza,24,Norway,55,58,Viking FK,170000,800,1378,Right,1,3,3,Medium/ Medium,Normal (170-185),Substitute,2020-02-06,2023,175cm,68kg,225000,26.0,Adult
13450,267969,R. Jordan,22,Australia,53,62,Newcastle Jets,210000,500,1378,Right,1,3,2,Medium/ Medium,Lean (170-185),Substitute,2022-07-01,2024,171cm,65kg,305000,23.0,Young
13451,267645,22 C. Harfas,18,Romania,54,69,Gaz Metan Mediaş,240000,500,1378,Right,1,2,2,Medium/ Medium,Lean (170-185),Right Defensive Midfielder,2022-01-29,2023,180cm,70kg,474000,19.0,Young
